regiao;municipio;atividade;produção;ano;valor
Serra;Tupandi;Fruticultura;Baixa;2016;40000
Serra;Tupandi;Fruticultura;Baixa;2017;40000
Serra;Tupandi;Fruticultura;Baixa;2018;40000
Serra;União da Serra;Fruticultura;Alta;2015;42250
Serra;União da Serra;Fruticultura;Alta;2016;46140
Serra;União da Serra;Fruticultura;Alta;2017;47916
Serra;União da Serra;Fruticultura;Alta;2018;49000
Serra;União da Serra;Fruticultura;Baixa;2015;40000
Serra;União da Serra;Fruticultura;Baixa;2016;40000
Serra;União da Serra;Fruticultura;Baixa;2017;40000
Serra;União da Serra;Fruticultura;Baixa;2018;40000
Serra;Vale do Sol;Fruticultura;Alta;2015;42250
Serra;Vale do Sol;Fruticultura;Alta;2016;46140
Serra;Vale do Sol;Fruticultura;Alta;2017;47916
Serra;Vale do Sol;Fruticultura;Alta;2018;49000
Serra;Vale do Sol;Fruticultura;Baixa;2015;40000
Serra;Vale do Sol;Fruticultura;Baixa;2016;40000
Serra;Vale do Sol;Fruticultura;Baixa;2017;40000
Serra;Vale do Sol;Fruticultura;Baixa;2018;40000
Serra;Vale Real;Fruticultura;Alta;2015;42250
Serra;Vale Real;Fruticultura;Alta;2016;46140
Serra;Vale Real;Fruticultura;Alta;2017;47916
Serra;Vale Real;Fruticultura;Alta;2018;49000
Serra;Vale Real;Fruticultura;Baixa;2015;40000
Serra;Vale Real;Fruticultura;Baixa;2016;40000
Serra;Vale Real;Fruticultura;Baixa;2017;40000
Serra;Vale Real;Fruticultura;Baixa;2018;40000
Serra;Vanini;Fruticultura;Alta;2015;42250
Serra;Vanini;Fruticultura;Alta;2016;46140
Serra;Vanini;Fruticultura;Alta;2017;47916
Serra;Vanini;Fruticultura;Alta;2018;49000
Serra;Vanini;Fruticultura;Baixa;2015;40000
Serra;Vanini;Fruticultura;Baixa;2016;40000
Serra;Vanini;Fruticultura;Baixa;2017;40000
Serra;Vanini;Fruticultura;Baixa;2018;40000
Serra;Venâncio Aires;Fruticultura;Alta;2015;42250
Serra;Venâncio Aires;Fruticultura;Alta;2016;46140
Serra;Venâncio Aires;Fruticultura;Alta;2017;47916
Serra;Venâncio Aires;Fruticultura;Alta;2018;49000
Serra;Venâncio Aires;Fruticultura;Baixa;2015;40000
Serra;Venâncio Aires;Fruticultura;Baixa;2016;40000
Serra;Venâncio Aires;Fruticultura;Baixa;2017;40000
Serra;Venâncio Aires;Fruticultura;Baixa;2018;40000
Serra;Vera Cruz;Fruticultura;Alta;2015;42250
Serra;Vera Cruz;Fruticultura;Alta;2016;46140
Serra;Vera Cruz;Fruticultura;Alta;2017;47916
Serra;Vera Cruz;Fruticultura;Alta;2018;49000
Serra;Vera Cruz;Fruticultura;Baixa;2015;40000
Serra;Vera Cruz;Fruticultura;Baixa;2016;40000
Serra;Vera Cruz;Fruticultura;Baixa;2017;40000
Serra;Vera Cruz;Fruticultura;Baixa;2018;40000
Serra;Veranópolis;Fruticultura;Alta;2015;42250
Serra;Veranópolis;Fruticultura;Alta;2016;46140
Serra;Veranópolis;Fruticultura;Alta;2017;47916
Serra;Veranópolis;Fruticultura;Alta;2018;49000
Serra;Veranópolis;Fruticultura;Baixa;2015;40000
Serra;Veranópolis;Fruticultura;Baixa;2016;40000
Serra;Veranópolis;Fruticultura;Baixa;2017;40000
Serra;Veranópolis;Fruticultura;Baixa;2018;40000
Serra;Vespasiano Correa;Fruticultura;Alta;2015;42250
Serra;Vespasiano Correa;Fruticultura;Alta;2016;46140
Serra;Vespasiano Correa;Fruticultura;Alta;2017;47916
Serra;Vespasiano Correa;Fruticultura;Alta;2018;49000
Serra;Vespasiano Correa;Fruticultura;Baixa;2015;40000
Serra;Vespasiano Correa;Fruticultura;Baixa;2016;40000
Serra;Vespasiano Correa;Fruticultura;Baixa;2017;40000
Serra;Vespasiano Correa;Fruticultura;Baixa;2018;40000
Serra;Vila Flores;Fruticultura;Alta;2015;42250
Serra;Vila Flores;Fruticultura;Alta;2016;46140
Serra;Vila Flores;Fruticultura;Alta;2017;47916
Serra;Vila Flores;Fruticultura;Alta;2018;49000
Serra;Vila Flores;Fruticultura;Baixa;2015;40000
Serra;Vila Flores;Fruticultura;Baixa;2016;40000
Serra;Vila Flores;Fruticultura;Baixa;2017;40000
Serra;Vila Flores;Fruticultura;Baixa;2018;40000
Serra;Vila Maria;Fruticultura;Alta;2015;42250
Serra;Vila Maria;Fruticultura;Alta;2016;46140
Serra;Vila Maria;Fruticultura;Alta;2017;47916
Serra;Vila Maria;Fruticultura;Alta;2018;49000
Serra;Vila Maria;Fruticultura;Baixa;2015;40000
Serra;Vila Maria;Fruticultura;Baixa;2016;40000
Serra;Vila Maria;Fruticultura;Baixa;2017;40000
Serra;Vila Maria;Fruticultura;Baixa;2018;40000
Serra;Vista Alegre do Prata;Fruticultura;Alta;2015;42250
Serra;Vista Alegre do Prata;Fruticultura;Alta;2016;46140
Serra;Vista Alegre do Prata;Fruticultura;Alta;2017;47916
Serra;Vista Alegre do Prata;Fruticultura;Alta;2018;49000
Serra;Vista Alegre do Prata;Fruticultura;Baixa;2015;40000
Serra;Vista Alegre do Prata;Fruticultura;Baixa;2016;40000
Serra;Vista Alegre do Prata;Fruticultura;Baixa;2017;40000
Serra;Vista Alegre do Prata;Fruticultura;Baixa;2018;40000
Serra;Westfalia;Fruticultura;Alta;2015;42250
Serra;Westfalia;Fruticultura;Alta;2016;46140
Serra;Westfalia;Fruticultura;Alta;2017;47916
Serra;Westfalia;Fruticultura;Alta;2018;49000
Serra;Westfalia;Fruticultura;Baixa;2015;40000
Serra;Westfalia;Fruticultura;Baixa;2016;40000
Serra;Westfalia;Fruticultura;Baixa;2017;40000
Serra;Westfalia;Fruticultura;Baixa;2018;40000
Campos de Cima da Serra;Bom Jesus;Fruticultura;Média;2015;23000
Campos de Cima da Serra;Bom Jesus;Fruticultura;Média;2016;23000
Campos de Cima da Serra;Bom Jesus;Fruticultura;Média;2017;25500
Campos de Cima da Serra;Bom Jesus;Fruticultura;Média;2018;27500
Campos de Cima da Serra;Bom Jesus;Grãos;Média;2015;28000
Campos de Cima da Serra;Bom Jesus;Grãos;Média;2016;27875
Campos de Cima da Serra;Bom Jesus;Grãos;Média;2017;31000
Campos de Cima da Serra;Bom Jesus;Grãos;Média;2018;35000
Campos de Cima da Serra;Bom Jesus;Pastagem;Alta;2015;9333
Campos de Cima da Serra;Bom Jesus;Pastagem;Alta;2016;11000
Campos de Cima da Serra;Bom Jesus;Pastagem;Alta;2017;11917
Campos de Cima da Serra;Bom Jesus;Pastagem;Alta;2018;12500
Campos de Cima da Serra;Bom Jesus;Pastagem;Baixa;2015;6383
Campos de Cima da Serra;Bom Jesus;Pastagem;Baixa;2016;7000
Campos de Cima da Serra;Bom Jesus;Pastagem;Baixa;2017;7333
Campos de Cima da Serra;Bom Jesus;Pastagem;Baixa;2018;7500
Campos de Cima da Serra;Cambará do Sul;Fruticultura;Média;2015;23000
Campos de Cima da Serra;Cambará do Sul;Fruticultura;Média;2016;23000
Campos de Cima da Serra;Cambará do Sul;Fruticultura;Média;2017;25500
Campos de Cima da Serra;Cambará do Sul;Fruticultura;Média;2018;27500
Campos de Cima da Serra;Cambará do Sul;Grãos;Média;2015;28000
Campos de Cima da Serra;Cambará do Sul;Grãos;Média;2016;27875
Campos de Cima da Serra;Cambará do Sul;Grãos;Média;2017;31000
Campos de Cima da Serra;Cambará do Sul;Grãos;Média;2018;35000
Campos de Cima da Serra;Cambará do Sul;Pastagem;Alta;2015;9333
Campos de Cima da Serra;Cambará do Sul;Pastagem;Alta;2016;11000
Campos de Cima da Serra;Cambará do Sul;Pastagem;Alta;2017;11917
Campos de Cima da Serra;Cambará do Sul;Pastagem;Alta;2018;12500
Campos de Cima da Serra;Cambará do Sul;Pastagem;Baixa;2015;6383
Campos de Cima da Serra;Cambará do Sul;Pastagem;Baixa;2016;7000
Campos de Cima da Serra;Cambará do Sul;Pastagem;Baixa;2017;7333
Campos de Cima da Serra;Cambará do Sul;Pastagem;Baixa;2018;7500
Campos de Cima da Serra;Campestre da Serra;Fruticultura;Média;2015;23000
Campos de Cima da Serra;Campestre da Serra;Fruticultura;Média;2016;23000
Campos de Cima da Serra;Campestre da Serra;Fruticultura;Média;2017;25500
Campos de Cima da Serra;Campestre da Serra;Fruticultura;Média;2018;27500
Campos de Cima da Serra;Campestre da Serra;Grãos;Média;2015;28000
Campos de Cima da Serra;Campestre da Serra;Grãos;Média;2016;27875
Campos de Cima da Serra;Campestre da Serra;Grãos;Média;2017;31000
Campos de Cima da Serra;Campestre da Serra;Grãos;Média;2018;35000
Campos de Cima da Serra;Campestre da Serra;Pastagem;Alta;2015;9333
Campos de Cima da Serra;Campestre da Serra;Pastagem;Alta;2016;11000
Campos de Cima da Serra;Campestre da Serra;Pastagem;Alta;2017;11917
Campos de Cima da Serra;Campestre da Serra;Pastagem;Alta;2018;12500
Campos de Cima da Serra;Campestre da Serra;Pastagem;Baixa;2015;6383
Campos de Cima da Serra;Campestre da Serra;Pastagem;Baixa;2016;7000
Campos de Cima da Serra;Campestre da Serra;Pastagem;Baixa;2017;7333
Campos de Cima da Serra;Campestre da Serra;Pastagem;Baixa;2018;7500
Campos de Cima da Serra;Capão Bonito do Sul;Fruticultura;Média;2015;23000
Campos de Cima da Serra;Capão Bonito do Sul;Fruticultura;Média;2016;23000
Campos de Cima da Serra;Capão Bonito do Sul;Fruticultura;Média;2017;25500
Campos de Cima da Serra;Capão Bonito do Sul;Fruticultura;Média;2018;27500
Campos de Cima da Serra;Capão Bonito do Sul;Grãos;Média;2015;28000
Campos de Cima da Serra;Capão Bonito do Sul;Grãos;Média;2016;27875
Campos de Cima da Serra;Capão Bonito do Sul;Grãos;Média;2017;31000
Campos de Cima da Serra;Capão Bonito do Sul;Grãos;Média;2018;35000
Campos de Cima da Serra;Capão Bonito do Sul;Pastagem;Alta;2015;9333
Campos de Cima da Serra;Capão Bonito do Sul;Pastagem;Alta;2016;11000
Campos de Cima da Serra;Capão Bonito do Sul;Pastagem;Alta;2017;11917
Campos de Cima da Serra;Capão Bonito do Sul;Pastagem;Alta;2018;12500
Campos de Cima da Serra;Capão Bonito do Sul;Pastagem;Baixa;2015;6383
Campos de Cima da Serra;Capão Bonito do Sul;Pastagem;Baixa;2016;7000
Campos de Cima da Serra;Capão Bonito do Sul;Pastagem;Baixa;2017;7333
Campos de Cima da Serra;Capão Bonito do Sul;Pastagem;Baixa;2018;7500
Campos de Cima da Serra;Esmeralda;Fruticultura;Média;2015;23000
Campos de Cima da Serra;Esmeralda;Fruticultura;Média;2016;23000
Campos de Cima da Serra;Esmeralda;Fruticultura;Média;2017;25500
Campos de Cima da Serra;Esmeralda;Fruticultura;Média;2018;27500
Campos de Cima da Serra;Esmeralda;Grãos;Média;2015;28000
Campos de Cima da Serra;Esmeralda;Grãos;Média;2016;27875
Campos de Cima da Serra;Esmeralda;Grãos;Média;2017;31000
Campos de Cima da Serra;Esmeralda;Grãos;Média;2018;35000
Campos de Cima da Serra;Esmeralda;Pastagem;Alta;2015;9333
Campos de Cima da Serra;Esmeralda;Pastagem;Alta;2016;11000
Campos de Cima da Serra;Esmeralda;Pastagem;Alta;2017;11917
Campos de Cima da Serra;Esmeralda;Pastagem;Alta;2018;12500
Campos de Cima da Serra;Esmeralda;Pastagem;Baixa;2015;6383
Campos de Cima da Serra;Esmeralda;Pastagem;Baixa;2016;7000
Campos de Cima da Serra;Esmeralda;Pastagem;Baixa;2017;7333
Campos de Cima da Serra;Esmeralda;Pastagem;Baixa;2018;7500
Campos de Cima da Serra;Ipê;Fruticultura;Média;2015;23000
Campos de Cima da Serra;Ipê;Fruticultura;Média;2016;23000
Campos de Cima da Serra;Ipê;Fruticultura;Média;2017;25500
Campos de Cima da Serra;Ipê;Fruticultura;Média;2018;27500
Campos de Cima da Serra;Ipê;Grãos;Média;2015;28000
Campos de Cima da Serra;Ipê;Grãos;Média;2016;27875
Campos de Cima da Serra;Ipê;Grãos;Média;2017;31000
Campos de Cima da Serra;Ipê;Grãos;Média;2018;35000
Campos de Cima da Serra;Ipê;Pastagem;Alta;2015;9333
Campos de Cima da Serra;Ipê;Pastagem;Alta;2016;11000
Campos de Cima da Serra;Ipê;Pastagem;Alta;2017;11917
Campos de Cima da Serra;Ipê;Pastagem;Alta;2018;12500
Campos de Cima da Serra;Ipê;Pastagem;Baixa;2015;6383
Campos de Cima da Serra;Ipê;Pastagem;Baixa;2016;7000
Campos de Cima da Serra;Ipê;Pastagem;Baixa;2017;7333
Campos de Cima da Serra;Ipê;Pastagem;Baixa;2018;7500
Campos de Cima da Serra;Jaquirana;Fruticultura;Média;2015;23000
Campos de Cima da Serra;Jaquirana;Fruticultura;Média;2016;23000
Campos de Cima da Serra;Jaquirana;Fruticultura;Média;2017;25500
Campos de Cima da Serra;Jaquirana;Fruticultura;Média;2018;27500
Campos de Cima da Serra;Jaquirana;Grãos;Média;2015;28000
Campos de Cima da Serra;Jaquirana;Grãos;Média;2016;27875
Campos de Cima da Serra;Jaquirana;Grãos;Média;2017;31000
Campos de Cima da Serra;Jaquirana;Grãos;Média;2018;35000
Campos de Cima da Serra;Jaquirana;Pastagem;Alta;2015;9333
Campos de Cima da Serra;Jaquirana;Pastagem;Alta;2016;11000
Campos de Cima da Serra;Jaquirana;Pastagem;Alta;2017;11917
Campos de Cima da Serra;Jaquirana;Pastagem;Alta;2018;12500
Campos de Cima da Serra;Jaquirana;Pastagem;Baixa;2015;6383
Campos de Cima da Serra;Jaquirana;Pastagem;Baixa;2016;7000
Campos de Cima da Serra;Jaquirana;Pastagem;Baixa;2017;7333
Campos de Cima da Serra;Jaquirana;Pastagem;Baixa;2018;7500
Campos de Cima da Serra;Lagoa Vermelha;Fruticultura;Média;2015;23000
Campos de Cima da Serra;Lagoa Vermelha;Fruticultura;Média;2016;23000
Campos de Cima da Serra;Lagoa Vermelha;Fruticultura;Média;2017;25500
Campos de Cima da Serra;Lagoa Vermelha;Fruticultura;Média;2018;27500
Campos de Cima da Serra;Lagoa Vermelha;Grãos;Média;2015;28000
Campos de Cima da Serra;Lagoa Vermelha;Grãos;Média;2016;27875
Campos de Cima da Serra;Lagoa Vermelha;Grãos;Média;2017;31000
Campos de Cima da Serra;Lagoa Vermelha;Grãos;Média;2018;35000
Campos de Cima da Serra;Lagoa Vermelha;Pastagem;Alta;2015;9333
Campos de Cima da Serra;Lagoa Vermelha;Pastagem;Alta;2016;11000
Campos de Cima da Serra;Lagoa Vermelha;Pastagem;Alta;2017;11917
Campos de Cima da Serra;Lagoa Vermelha;Pastagem;Alta;2018;12500
Campos de Cima da Serra;Lagoa Vermelha;Pastagem;Baixa;2015;6383
Campos de Cima da Serra;Lagoa Vermelha;Pastagem;Baixa;2016;7000
Campos de Cima da Serra;Lagoa Vermelha;Pastagem;Baixa;2017;7333
Campos de Cima da Serra;Lagoa Vermelha;Pastagem;Baixa;2018;7500
Campos de Cima da Serra;Monte Alegre dos Campos;Fruticultura;Média;2015;23000
Campos de Cima da Serra;Monte Alegre dos Campos;Fruticultura;Média;2016;23000
Campos de Cima da Serra;Monte Alegre dos Campos;Fruticultura;Média;2017;25500
Campos de Cima da Serra;Monte Alegre dos Campos;Fruticultura;Média;2018;27500
Campos de Cima da Serra;Monte Alegre dos Campos;Grãos;Média;2015;28000
Campos de Cima da Serra;Monte Alegre dos Campos;Grãos;Média;2016;27875
Campos de Cima da Serra;Monte Alegre dos Campos;Grãos;Média;2017;31000
Campos de Cima da Serra;Monte Alegre dos Campos;Grãos;Média;2018;35000
Campos de Cima da Serra;Monte Alegre dos Campos;Pastagem;Alta;2015;9333
Campos de Cima da Serra;Monte Alegre dos Campos;Pastagem;Alta;2016;11000
Campos de Cima da Serra;Monte Alegre dos Campos;Pastagem;Alta;2017;11917
Campos de Cima da Serra;Monte Alegre dos Campos;Pastagem;Alta;2018;12500
Campos de Cima da Serra;Monte Alegre dos Campos;Pastagem;Baixa;2015;6383
Campos de Cima da Serra;Monte Alegre dos Campos;Pastagem;Baixa;2016;7000
Campos de Cima da Serra;Monte Alegre dos Campos;Pastagem;Baixa;2017;7333
Campos de Cima da Serra;Monte Alegre dos Campos;Pastagem;Baixa;2018;7500
Campos de Cima da Serra;Muitos Capões;Fruticultura;Média;2015;23000
Campos de Cima da Serra;Muitos Capões;Fruticultura;Média;2016;23000
Campos de Cima da Serra;Muitos Capões;Fruticultura;Média;2017;25500
Campos de Cima da Serra;Muitos Capões;Fruticultura;Média;2018;27500
Campos de Cima da Serra;Muitos Capões;Grãos;Média;2015;28000
Campos de Cima da Serra;Muitos Capões;Grãos;Média;2016;27875
Campos de Cima da Serra;Muitos Capões;Grãos;Média;2017;31000
Campos de Cima da Serra;Muitos Capões;Grãos;Média;2018;35000
Campos de Cima da Serra;Muitos Capões;Pastagem;Alta;2015;9333
Campos de Cima da Serra;Muitos Capões;Pastagem;Alta;2016;11000
Campos de Cima da Serra;Muitos Capões;Pastagem;Alta;2017;11917
Campos de Cima da Serra;Muitos Capões;Pastagem;Alta;2018;12500
Campos de Cima da Serra;Muitos Capões;Pastagem;Baixa;2015;6383
Campos de Cima da Serra;Muitos Capões;Pastagem;Baixa;2016;7000
Campos de Cima da Serra;Muitos Capões;Pastagem;Baixa;2017;7333
Campos de Cima da Serra;Muitos Capões;Pastagem;Baixa;2018;7500
Campos de Cima da Serra;Pinhal da Serra;Fruticultura;Média;2015;23000
Campos de Cima da Serra;Pinhal da Serra;Fruticultura;Média;2016;23000
Campos de Cima da Serra;Pinhal da Serra;Fruticultura;Média;2017;25500
Campos de Cima da Serra;Pinhal da Serra;Fruticultura;Média;2018;27500
Campos de Cima da Serra;Pinhal da Serra;Grãos;Média;2015;28000
Campos de Cima da Serra;Pinhal da Serra;Grãos;Média;2016;27875
Campos de Cima da Serra;Pinhal da Serra;Grãos;Média;2017;31000
Campos de Cima da Serra;Pinhal da Serra;Grãos;Média;2018;35000
Campos de Cima da Serra;Pinhal da Serra;Pastagem;Alta;2015;9333
Campos de Cima da Serra;Pinhal da Serra;Pastagem;Alta;2016;11000
Campos de Cima da Serra;Pinhal da Serra;Pastagem;Alta;2017;11917
Campos de Cima da Serra;Pinhal da Serra;Pastagem;Alta;2018;12500
Campos de Cima da Serra;Pinhal da Serra;Pastagem;Baixa;2015;6383
Campos de Cima da Serra;Pinhal da Serra;Pastagem;Baixa;2016;7000
Campos de Cima da Serra;Pinhal da Serra;Pastagem;Baixa;2017;7333
Campos de Cima da Serra;Pinhal da Serra;Pastagem;Baixa;2018;7500
Campos de Cima da Serra;São Francisco de Paula;Fruticultura;Média;2015;23000
Campos de Cima da Serra;São Francisco de Paula;Fruticultura;Média;2016;23000
Campos de Cima da Serra;São Francisco de Paula;Fruticultura;Média;2017;25500
Campos de Cima da Serra;São Francisco de Paula;Fruticultura;Média;2018;27500
Campos de Cima da Serra;São Francisco de Paula;Grãos;Média;2015;28000
Campos de Cima da Serra;São Francisco de Paula;Grãos;Média;2016;27875
Campos de Cima da Serra;São Francisco de Paula;Grãos;Média;2017;31000
Campos de Cima da Serra;São Francisco de Paula;Grãos;Média;2018;35000
Campos de Cima da Serra;São Francisco de Paula;Pastagem;Alta;2015;9333
Campos de Cima da Serra;São Francisco de Paula;Pastagem;Alta;2016;11000
Campos de Cima da Serra;São Francisco de Paula;Pastagem;Alta;2017;11917
Campos de Cima da Serra;São Francisco de Paula;Pastagem;Alta;2018;12500
Campos de Cima da Serra;São Francisco de Paula;Pastagem;Baixa;2015;6383
Campos de Cima da Serra;São Francisco de Paula;Pastagem;Baixa;2016;7000
Campos de Cima da Serra;São Francisco de Paula;Pastagem;Baixa;2017;7333
Campos de Cima da Serra;São Francisco de Paula;Pastagem;Baixa;2018;7500
Campos de Cima da Serra;São José dos Ausentes;Fruticultura;Média;2015;23000
Campos de Cima da Serra;São José dos Ausentes;Fruticultura;Média;2016;23000
Campos de Cima da Serra;São José dos Ausentes;Fruticultura;Média;2017;25500
Campos de Cima da Serra;São José dos Ausentes;Fruticultura;Média;2018;27500
Campos de Cima da Serra;São José dos Ausentes;Grãos;Média;2015;28000
Campos de Cima da Serra;São José dos Ausentes;Grãos;Média;2016;27875
Campos de Cima da Serra;São José dos Ausentes;Grãos;Média;2017;31000
Campos de Cima da Serra;São José dos Ausentes;Grãos;Média;2018;35000
Campos de Cima da Serra;São José dos Ausentes;Pastagem;Alta;2015;9333
Campos de Cima da Serra;São José dos Ausentes;Pastagem;Alta;2016;11000
Campos de Cima da Serra;São José dos Ausentes;Pastagem;Alta;2017;11917
Campos de Cima da Serra;São José dos Ausentes;Pastagem;Alta;2018;12500
Campos de Cima da Serra;São José dos Ausentes;Pastagem;Baixa;2015;6383
Campos de Cima da Serra;São José dos Ausentes;Pastagem;Baixa;2016;7000
Campos de Cima da Serra;São José dos Ausentes;Pastagem;Baixa;2017;7333
Campos de Cima da Serra;São José dos Ausentes;Pastagem;Baixa;2018;7500
Campos de Cima da Serra;Vacaria;Fruticultura;Média;2015;23000
Campos de Cima da Serra;Vacaria;Fruticultura;Média;2016;23000
Campos de Cima da Serra;Vacaria;Fruticultura;Média;2017;25500
Campos de Cima da Serra;Vacaria;Fruticultura;Média;2018;27500
Campos de Cima da Serra;Vacaria;Grãos;Média;2015;28000
Campos de Cima da Serra;Vacaria;Grãos;Média;2016;27875
Campos de Cima da Serra;Vacaria;Grãos;Média;2017;31000
Campos de Cima da Serra;Vacaria;Grãos;Média;2018;35000
Campos de Cima da Serra;Vacaria;Pastagem;Alta;2015;9333
Campos de Cima da Serra;Vacaria;Pastagem;Alta;2016;11000
Campos de Cima da Serra;Vacaria;Pastagem;Alta;2017;11917
Campos de Cima da Serra;Vacaria;Pastagem;Alta;2018;12500
Campos de Cima da Serra;Vacaria;Pastagem;Baixa;2015;6383
Campos de Cima da Serra;Vacaria;Pastagem;Baixa;2016;7000
Campos de Cima da Serra;Vacaria;Pastagem;Baixa;2017;7333
Campos de Cima da Serra;Vacaria;Pastagem;Baixa;2018;7500
Central;Agudo;Arroz;Alta;2015;18555
Central;Agudo;Arroz;Alta;2016;20166
Central;Agudo;Arroz;Alta;2017;20444
Central;Agudo;Arroz;Alta;2018;21000
Central;Agudo;Grãos;Média;2015;18000
Central;Agudo;Grãos;Média;2016;18958
Central;Agudo;Grãos;Média;2017;18611
Central;Agudo;Grãos;Média;2018;18500
Central;Agudo;Pastagem;Baixa;2015;10027
Central;Agudo;Pastagem;Baixa;2016;11708
Central;Agudo;Pastagem;Baixa;2017;11666
Central;Agudo;Pastagem;Baixa;2018;11666
Central;Cacequi;Arroz;Alta;2015;18555
Central;Cacequi;Arroz;Alta;2016;20166
Central;Cacequi;Arroz;Alta;2017;20444
Central;Cacequi;Arroz;Alta;2018;21000
Central;Cacequi;Grãos;Média;2015;18000
Central;Cacequi;Grãos;Média;2016;18958
Central;Cacequi;Grãos;Média;2017;18611
Central;Cacequi;Grãos;Média;2018;18500
Central;Cacequi;Pastagem;Baixa;2015;10027
Central;Cacequi;Pastagem;Baixa;2016;11708
Central;Cacequi;Pastagem;Baixa;2017;11666
Central;Cacequi;Pastagem;Baixa;2018;11666
Central;Cachoeira do Sul;Arroz;Alta;2015;18555
Central;Cachoeira do Sul;Arroz;Alta;2016;20166
Central;Cachoeira do Sul;Arroz;Alta;2017;20444
Central;Cachoeira do Sul;Arroz;Alta;2018;21000
Central;Cachoeira do Sul;Grãos;Média;2015;18000
Central;Cachoeira do Sul;Grãos;Média;2016;18958
Central;Cachoeira do Sul;Grãos;Média;2017;18611
Central;Cachoeira do Sul;Grãos;Média;2018;18500
Central;Cachoeira do Sul;Pastagem;Baixa;2015;10027
Central;Cachoeira do Sul;Pastagem;Baixa;2016;11708
Central;Cachoeira do Sul;Pastagem;Baixa;2017;11666
Central;Cachoeira do Sul;Pastagem;Baixa;2018;11666
Central;Candelária;Arroz;Alta;2015;18555
Central;Candelária;Arroz;Alta;2016;20166
Central;Candelária;Arroz;Alta;2017;20444
Central;Candelária;Arroz;Alta;2018;21000
Central;Candelária;Grãos;Média;2015;18000
Central;Candelária;Grãos;Média;2016;18958
Central;Candelária;Grãos;Média;2017;18611
Central;Candelária;Grãos;Média;2018;18500
Central;Candelária;Pastagem;Baixa;2015;10027
Central;Candelária;Pastagem;Baixa;2016;11708
